recipe_id,recipe_name,cuisine,category,cooking_method,difficulty,prep_time_minutes,cook_time_minutes,total_time_minutes,servings,spice_level,meal_type,is_vegetarian,is_vegan,is_gluten_free,is_halal,rating,review_count,calories_per_serving,estimated_cost_usd,date_added,is_traditional,is_festival_special,ingredients_list,ingredient_count
RCP05875,Samosa,Indian,Beverages,Slow-cooked,Easy,40,177,217,3,Mild,Dessert,True,False,False,True,3.6,4463,484,8.12,2024-11-07,True,False,"Onion (3 medium), Garlic (6 cloves), Salt (to taste), Lentils (Dal) (490g), Chickpea Flour (249 g), Coriander (1 tsp), Paneer (1 tbsp)",7
RCP05876,Tandoori Chicken,Indian,Beverages,Slow-cooked,Medium,54,177,231,5,Hot,Snack,False,False,False,True,4.7,620,566,21.36,2024-01-08,False,False,"Onion (3 medium), Garlic (9 cloves), Salt (to taste), Shrimp (484g), Turmeric (2 tsp), Water (1 tbsp), Basmati Rice (415 g), Cumin (2 tsp), Mutton (3 tbsp), Almonds (4 tbsp), Yogurt (139 ml)",11
RCP05877,Vindaloo,Indian,Beverages,Slow-cooked,Easy,16,26,42,5,Mild,Beverage,True,False,False,False,4.7,85,511,19.07,2023-07-14,True,False,"Onion (2 medium), Garlic (4 cloves), Salt (to taste), Chickpeas (367g), Lemon Juice (1 tbsp), Basmati Rice (271 g), All-Purpose Flour (486 g)",7
RCP05878,Indian Beverages Special 546,Indian,Beverages,Boiled,Medium,54,80,134,4,Medium,Lunch,False,False,False,True,4.4,4640,521,12.66,2024-02-18,True,False,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Mutton (433g), Tamarind Paste (1 tbsp), Mustard Seeds (4 tbsp), Ghee (317 ml), Beef (2 tbsp), Salt (4 tbsp), Cardamom (1 tsp), Carrot (2 medium), Semolina (227 g), Coriander (1 tsp), Bay Leaf (2 tsp)",14
RCP05879,Chole Bhature,Indian,Beverages,Grilled,Easy,36,15,51,6,Hot,Dinner,True,False,True,True,4.3,1338,485,4.41,2026-01-31,True,True,"Onion (3 medium), Garlic (3 cloves), Salt (to taste), Chickpeas (426g), Cloves (1 tsp), Eggs (3 tbsp), All-Purpose Flour (308 g), Paneer (108 ml)",8
RCP05880,Indian Beverages Special 548,Indian,Beverages,Boiled,Medium,10,72,82,3,Mild,Lunch,False,False,False,True,4.9,533,797,22.0,2026-01-07,False,False,"Onion (1 medium), Garlic (7 cloves), Salt (to taste), Shrimp (629g), Ginger (1 medium), Peas (1 medium), Mint Leaves (2 tbsp), Basmati Rice (356 g), Basmati Rice (320 g), Cumin (2 tsp)",10
RCP05881,Tandoori Chicken,Indian,Beverages,Pressure-cooked,Medium,53,173,226,7,Hot,Beverage,False,False,False,True,4.2,2854,217,20.54,2023-12-09,True,False,"Onion (2 medium), Garlic (3 cloves), Salt (to taste), Mutton (959g), Mustard Seeds (4 tbsp), Semolina (307 g), Paneer (378 ml), Milk (401 ml), Ghee (315 ml), Potato (2 medium)",10
RCP05882,Indian Beverages Special 550,Indian,Beverages,Boiled,Hard,18,22,40,3,Medium,Snack,False,False,False,True,3.6,3504,368,14.29,2023-11-20,True,False,"Onion (3 medium), Garlic (3 cloves), Salt (to taste), Fish (810g), Fresh Coriander (2 tbsp), Paneer (2 tbsp), Turmeric (1 tsp), Chickpea Flour (286 g), All-Purpose Flour (497 g), Coriander (1 tsp), Coconut Milk (2 tbsp), Tofu (2 tbsp), Red Chili Powder (1 tsp)",13
RCP05883,Idli,Indian,Beverages,Boiled,Easy,53,96,149,7,Mild,Dinner,False,False,False,True,4.3,3479,251,13.57,2023-04-30,True,True,"Onion (1 medium), Garlic (3 cloves), Salt (to taste), Beef (954g), Ginger (2 medium), Sesame Seeds (1 tbsp)",6
RCP05884,Indian Beverages Special 552,Indian,Beverages,Slow-cooked,Hard,59,147,206,4,Hot,Beverage,False,False,True,False,4.5,4831,175,8.44,2026-01-09,True,False,"Onion (2 medium), Garlic (8 cloves), Salt (to taste), Chicken (831g), Mint Leaves (3 tbsp), Semolina (492 g), Semolina (400 g), Fenugreek Leaves (4 tbsp), Paneer (462 ml), Cumin (1 tsp), Coriander (1 tsp), Carrot (2 medium), Fish (4 tbsp)",13
RCP05885,Rogan Josh,Indian,Beverages,Steamed,Hard,57,166,223,7,Hot,Breakfast,True,True,False,True,4.2,2095,587,2.4,2024-04-05,True,False,"Onion (3 medium), Garlic (9 cloves), Salt (to taste), Chickpeas (499g), Almonds (2 tbsp), Semolina (288 g), Vinegar (1 tbsp), Mustard Seeds (1 tbsp), Cloves (1 tsp), Tamarind Paste (2 tbsp), Butter (310 ml), Cream (473 ml), Milk (383 ml), Tomato (2 medium), Lentils (Dal) (1 tbsp), Carrot (1 medium), Fresh Coriander (3 tbsp)",17
RCP05886,Indian Beverages Special 554,Indian,Beverages,Baked,Hard,23,65,88,7,Medium,Beverage,True,False,False,True,4.3,1893,431,11.63,2025-06-22,True,False,"Onion (2 medium), Garlic (8 cloves), Salt (to taste), Eggs (458g), Cashews (1 tbsp), Onion (1 medium), Mutton (3 tbsp), Ghee (351 ml), Chickpeas (4 tbsp), Turmeric (2 tsp), Shrimp (3 tbsp), Paneer (125 ml), Potato (2 medium), Cardamom (1 tsp)",14
RCP05887,Samosa,Indian,Beverages,Roasted,Easy,42,94,136,5,Medium,Beverage,False,False,False,True,3.7,2973,365,21.46,2024-06-04,False,False,"Onion (2 medium), Garlic (3 cloves), Salt (to taste), Beef (822g), Coconut Milk (4 tbsp), Yogurt (280 ml), Milk (290 ml), All-Purpose Flour (362 g), Shrimp (3 tbsp)",9
RCP05888,Dosa,Indian,Beverages,Baked,Hard,41,145,186,4,Medium,Beverage,True,False,False,False,4.5,4290,702,24.55,2026-01-17,True,False,"Onion (2 medium), Garlic (9 cloves), Salt (to taste), Eggs (274g), Beef (4 tbsp), Chickpea Flour (296 g), Wheat Flour (373 g), Potato (2 medium), Semolina (313 g), Curry Leaves (1 tbsp), Cinnamon (1 tsp), Mustard Seeds (4 tbsp), Wheat Flour (268 g), Shrimp (1 tbsp), Mint Leaves (2 tbsp), Curry Leaves (1 tbsp)",16
RCP05889,Indian Beverages Special 557,Indian,Beverages,Slow-cooked,Medium,27,97,124,6,Mild,Snack,False,False,False,True,4.8,3678,637,20.84,2025-05-17,True,True,"Onion (1 medium), Garlic (8 cloves), Salt (to taste), Beef (984g), Sugar (4 tbsp), Cream (398 ml), Yogurt (325 ml), Chicken (2 tbsp), Fish (3 tbsp), Water (3 tbsp)",10
RCP05890,Samosa,Indian,Beverages,Roasted,Medium,28,47,75,7,Mild,Lunch,True,False,False,True,4.5,296,240,13.01,2026-01-27,False,True,"Onion (1 medium), Garlic (7 cloves), Salt (to taste), Chickpeas (309g), Milk (464 ml), Basmati Rice (403 g), Vinegar (1 tbsp), Yogurt (490 ml), Lemon Juice (4 tbsp), Oil (2 tbsp), Garam Masala (1 tsp), Fresh Coriander (2 tbsp)",12
RCP05891,Samosa,Indian,Beverages,Roasted,Medium,21,156,177,3,Medium,Dessert,True,False,False,True,4.1,3440,452,15.09,2025-07-07,True,False,"Onion (3 medium), Garlic (6 cloves), Salt (to taste), Lentils (Dal) (384g), All-Purpose Flour (358 g), Chickpeas (1 tbsp), Mustard Seeds (4 tbsp), Bell Pepper (2 medium), Curry Leaves (3 tbsp), Ghee (408 ml), Chicken (1 tbsp), Chickpeas (4 tbsp), Sugar (3 tbsp)",13
RCP05892,Indian Beverages Special 560,Indian,Beverages,Baked,Medium,18,144,162,3,Mild,Breakfast,False,True,False,True,4.6,3200,634,22.33,2024-09-14,True,False,"Onion (1 medium), Garlic (9 cloves), Salt (to taste), Shrimp (654g), Lentils (Dal) (3 tbsp), Fenugreek Leaves (1 tbsp), Yogurt (145 ml), Tamarind Paste (3 tbsp), Water (2 tbsp), Spinach (1 medium), Fenugreek Leaves (4 tbsp)",11
RCP05893,Vindaloo,Indian,Beverages,Baked,Easy,38,101,139,2,Medium,Snack,False,False,False,False,4.2,3204,657,23.69,2023-08-15,False,False,"Onion (1 medium), Garlic (6 cloves), Salt (to taste), Mutton (631g), Almonds (4 tbsp), Mustard Seeds (3 tbsp)",6
RCP05894,Dal Tadka,Indian,Beverages,Fried,Medium,42,74,116,6,Mild,Snack,True,False,True,False,4.7,4791,212,16.01,2026-02-01,False,False,"Onion (2 medium), Garlic (5 cloves), Salt (to taste), Lentils (Dal) (287g), Coriander (1 tsp), Mustard Seeds (4 tbsp), Paneer (3 tbsp), Cashews (2 tbsp), Chickpeas (3 tbsp)",9
RCP05895,Chole Bhature,Indian,Beverages,Fried,Easy,21,55,76,3,Hot,Dessert,False,False,False,True,4.2,22,479,5.82,2025-07-22,False,False,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Fish (617g), Lemon Juice (1 tbsp), Carrot (1 medium), Vinegar (3 tbsp)",7
RCP05896,Indian Beverages Special 564,Indian,Beverages,Slow-cooked,Easy,18,45,63,4,Mild,Dessert,False,False,False,False,4.6,1102,431,23.0,2025-04-08,False,False,"Onion (3 medium), Garlic (5 cloves), Salt (to taste), Mutton (463g), Green Chili (1 medium), Mustard Seeds (2 tbsp), Tofu (3 tbsp), Semolina (428 g), Beef (3 tbsp)",9
RCP05897,Gulab Jamun,Indian,Beverages,Boiled,Easy,44,53,97,5,Medium,Beverage,True,False,False,False,4.0,2728,343,7.83,2024-10-03,True,False,"Onion (2 medium), Garlic (8 cloves), Salt (to taste), Chickpeas (434g), Water (4 tbsp), Paneer (1 tbsp), Tomato (2 medium), Chicken (3 tbsp), Lemon Juice (2 tbsp)",9
RCP05898,Dal Tadka,Indian,Beverages,Grilled,Hard,56,105,161,2,Medium,Lunch,False,False,False,False,4.5,1959,727,20.02,2023-08-28,False,False,"Onion (2 medium), Garlic (8 cloves), Salt (to taste), Fish (814g), Wheat Flour (407 g), Garlic (2 medium), Salt (4 tbsp), Cardamom (2 tsp), Coriander (1 tsp), Potato (1 medium), Garlic (1 medium), Almonds (3 tbsp), Cardamom (2 tsp), Yogurt (235 ml), Sugar (3 tbsp), Peas (1 medium), Lemon Juice (4 tbsp), Eggs (3 tbsp), Fenugreek Leaves (1 tbsp)",19
RCP05899,Indian Beverages Special 567,Indian,Beverages,Grilled,Easy,11,53,64,4,Hot,Dinner,True,False,False,False,4.2,3529,170,2.29,2023-08-03,True,False,"Onion (1 medium), Garlic (7 cloves), Salt (to taste), Lentils (Dal) (368g), Paneer (2 tbsp), Basmati Rice (214 g), Ghee (336 ml), Fenugreek Leaves (2 tbsp)",8
RCP05900,Indian Beverages Special 568,Indian,Beverages,Pressure-cooked,Hard,40,153,193,6,Mild,Lunch,False,False,False,True,4.5,1905,395,24.32,2023-12-26,False,False,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Chicken (371g), Potato (1 medium), Potato (1 medium), Yogurt (430 ml), Carrot (1 medium), Beef (1 tbsp), Water (2 tbsp), Sugar (1 tbsp), Mustard Seeds (3 tbsp), Mustard Seeds (4 tbsp), Chicken (2 tbsp), Milk (485 ml), All-Purpose Flour (259 g)",16
RCP05901,Samosa,Indian,Beverages,Grilled,Medium,34,94,128,2,Medium,Beverage,False,True,False,True,3.6,1444,514,2.6,2025-02-22,False,False,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Beef (528g), Garam Masala (1 tsp), Paneer (425 ml), Mustard Seeds (1 tbsp), All-Purpose Flour (479 g), Fish (1 tbsp), Yogurt (383 ml), Lemon Juice (2 tbsp)",11
RCP05902,Dosa,Indian,Beverages,Boiled,Medium,10,176,186,6,Medium,Dessert,False,False,False,False,4.6,257,673,16.38,2023-03-01,True,False,"Onion (3 medium), Garlic (5 cloves), Salt (to taste), Chicken (900g), Cardamom (2 tsp), Almonds (4 tbsp), Bell Pepper (1 medium), Cream (166 ml), Peas (1 medium), Almonds (1 tbsp), Bay Leaf (2 tsp), Fresh Coriander (1 tbsp)",12
RCP05903,Gulab Jamun,Indian,Beverages,Pressure-cooked,Easy,27,167,194,4,Hot,Beverage,True,False,False,True,4.8,4312,556,19.22,2024-08-30,True,False,"Onion (1 medium), Garlic (4 cloves), Salt (to taste), Chickpeas (450g), Ginger (2 medium), Turmeric (2 tsp), Chickpea Flour (311 g)",7
RCP05904,Dal Tadka,Indian,Beverages,Slow-cooked,Medium,13,106,119,5,Very Hot,Breakfast,False,False,False,True,4.9,1394,590,24.01,2023-08-08,True,False,"Onion (2 medium), Garlic (6 cloves), Salt (to taste), Chicken (987g), Fenugreek Leaves (2 tbsp), Sugar (4 tbsp), Sesame Seeds (4 tbsp), Onion (1 medium), Wheat Flour (213 g), Ginger (2 medium), Red Chili Powder (1 tsp), Fresh Coriander (3 tbsp), Cream (462 ml), Cream (156 ml)",14
RCP05905,Gulab Jamun,Indian,Beverages,Boiled,Hard,53,177,230,3,Hot,Breakfast,False,True,False,True,3.5,2344,270,2.26,2025-04-29,True,True,"Onion (2 medium), Garlic (6 cloves), Salt (to taste), Fish (508g), Water (3 tbsp), Salt (2 tbsp), Salt (1 tbsp), Spinach (2 medium), Mint Leaves (3 tbsp), Coriander (2 tsp), Basmati Rice (314 g), Yogurt (177 ml), Fresh Coriander (1 tbsp), Spinach (1 medium), Tomato (1 medium), Sesame Seeds (3 tbsp), Ginger (2 medium), Vinegar (4 tbsp), Turmeric (1 tsp)",19
RCP05906,Indian Beverages Special 574,Indian,Beverages,Pressure-cooked,Hard,31,133,164,5,Mild,Dessert,True,False,False,True,4.4,2051,425,11.36,2025-04-11,True,False,"Onion (1 medium), Garlic (7 cloves), Salt (to taste), Eggs (463g), Black Pepper (1 tsp), Black Pepper (2 tsp), Milk (456 ml), Ghee (492 ml), Green Chili (2 medium), Sesame Seeds (4 tbsp), Potato (1 medium), Fish (2 tbsp), Butter (188 ml), Paneer (1 tbsp), Salt (3 tbsp), Cream (338 ml), Fenugreek Leaves (3 tbsp), Butter (398 ml), Turmeric (2 tsp)",19
RCP05907,Chole Bhature,Indian,Beverages,Fried,Medium,54,98,152,7,Hot,Lunch,True,False,False,True,4.1,3821,652,13.46,2023-05-06,True,False,"Onion (1 medium), Garlic (7 cloves), Salt (to taste), Lentils (Dal) (402g), Lemon Juice (4 tbsp), Ginger (2 medium), Ghee (388 ml), Vinegar (1 tbsp), Fenugreek Leaves (1 tbsp), Cumin (1 tsp), Garam Masala (1 tsp)",11
RCP05908,Naan,Indian,Beverages,Boiled,Easy,39,35,74,6,Very Hot,Beverage,False,False,False,True,3.7,139,339,24.04,2025-04-25,True,False,"Onion (1 medium), Garlic (9 cloves), Salt (to taste), Tofu (330g), Mustard Seeds (3 tbsp), Eggs (4 tbsp), Sesame Seeds (1 tbsp), Onion (1 medium), Spinach (1 medium)",9
RCP05909,Gulab Jamun,Indian,Beverages,Slow-cooked,Medium,37,129,166,6,Hot,Dessert,False,False,False,True,4.3,3410,412,15.46,2024-09-07,True,True,"Onion (3 medium), Garlic (7 cloves), Salt (to taste), Shrimp (344g), Mint Leaves (4 tbsp), Fresh Coriander (3 tbsp), Wheat Flour (279 g), Spinach (2 medium), Spinach (1 medium), Fresh Coriander (2 tbsp)",10
RCP05910,Indian Beverages Special 578,Indian,Beverages,Pressure-cooked,Hard,37,167,204,2,Hot,Lunch,False,False,False,False,3.7,2130,426,7.16,2024-02-13,True,False,"Onion (3 medium), Garlic (9 cloves), Salt (to taste), Fish (968g), Yogurt (318 ml), Butter (317 ml), Raisins (2 tbsp), Oil (1 tbsp), Lentils (Dal) (2 tbsp), Spinach (1 medium), Red Chili Powder (1 tsp), Salt (3 tbsp), Cream (332 ml), Beef (3 tbsp), Coconut Milk (3 tbsp)",15
RCP05911,Gulab Jamun,Indian,Beverages,Pressure-cooked,Medium,33,152,185,3,Medium,Snack,False,True,False,True,4.3,690,679,18.99,2025-06-13,True,False,"Onion (2 medium), Garlic (6 cloves), Salt (to taste), Beef (808g), Cloves (1 tsp), Garlic (1 medium), Mutton (4 tbsp), Lemon Juice (4 tbsp), Semolina (287 g)",9
RCP05912,Samosa,Indian,Beverages,Steamed,Hard,29,15,44,7,Hot,Beverage,False,False,True,True,4.1,279,688,18.26,2025-05-12,False,False,"Onion (1 medium), Garlic (4 cloves), Salt (to taste), Chicken (460g), Ghee (338 ml), Ghee (350 ml), Fresh Coriander (3 tbsp), Lentils (Dal) (1 tbsp), Turmeric (2 tsp), Ghee (454 ml), Fresh Coriander (4 tbsp), Yogurt (469 ml), Bay Leaf (1 tsp)",13
RCP05913,Indian Beverages Special 581,Indian,Beverages,Slow-cooked,Easy,51,20,71,2,Hot,Dinner,False,False,False,True,4.0,3712,357,20.68,2026-01-07,True,False,"Onion (3 medium), Garlic (4 cloves), Salt (to taste), Tofu (799g), Bell Pepper (2 medium), Tomato (1 medium), Eggs (4 tbsp), Almonds (3 tbsp), Coconut Milk (3 tbsp)",9
RCP05914,Indian Beverages Special 582,Indian,Beverages,Baked,Easy,45,165,210,2,Hot,Snack,True,False,False,False,4.0,2956,433,5.55,2024-07-26,True,False,"Onion (3 medium), Garlic (6 cloves), Salt (to taste), Lentils (Dal) (443g), Curry Leaves (1 tbsp), Fenugreek Leaves (2 tbsp)",6
RCP05915,Masala Dosa,Indian,Beverages,Slow-cooked,Hard,17,44,61,7,Hot,Breakfast,False,False,False,True,4.3,918,181,12.96,2024-12-04,False,False,"Onion (1 medium), Garlic (6 cloves), Salt (to taste), Fish (687g), Cashews (1 tbsp), Ghee (374 ml), Fresh Coriander (2 tbsp), Lentils (Dal) (1 tbsp), Paneer (268 ml), Cardamom (1 tsp), Lemon Juice (1 tbsp), Fenugreek Leaves (4 tbsp), Cardamom (2 tsp), Mint Leaves (1 tbsp), Curry Leaves (3 tbsp), Salt (3 tbsp), Wheat Flour (247 g), All-Purpose Flour (215 g)",18
RCP05916,Masala Dosa,Indian,Snacks,Slow-cooked,Hard,18,84,102,2,Hot,Breakfast,True,False,False,True,4.0,1616,283,5.33,2023-12-07,True,False,"Onion (2 medium), Garlic (6 cloves), Salt (to taste), Lentils (Dal) (280g), Paneer (164 ml), Salt (3 tbsp), Basmati Rice (343 g), Mint Leaves (1 tbsp), Lentils (Dal) (3 tbsp), Mutton (1 tbsp), Vinegar (1 tbsp), Vinegar (4 tbsp), Chickpeas (4 tbsp), Paneer (425 ml), Garlic (2 medium), Tamarind Paste (4 tbsp), Chicken (3 tbsp), Yogurt (295 ml)",18
RCP05917,Indian Snacks Special 2,Indian,Snacks,Boiled,Medium,13,52,65,4,Mild,Snack,True,True,False,False,4.2,791,707,12.04,2025-08-26,True,True,"Onion (1 medium), Garlic (8 cloves), Salt (to taste), Chickpeas (435g), Cardamom (1 tsp), Bell Pepper (1 medium), Mutton (3 tbsp), Vinegar (2 tbsp), Black Pepper (1 tsp), Tamarind Paste (1 tbsp), All-Purpose Flour (292 g), Vinegar (2 tbsp), Semolina (428 g), Vinegar (4 tbsp)",14
RCP05918,Idli,Indian,Snacks,Pressure-cooked,Easy,57,118,175,4,Hot,Snack,True,False,False,True,5.0,4828,261,3.46,2024-01-14,True,True,"Onion (3 medium), Garlic (4 cloves), Salt (to taste), Eggs (377g), Semolina (374 g)",5
RCP05919,Indian Snacks Special 4,Indian,Snacks,Grilled,Medium,48,171,219,7,Medium,Lunch,True,False,False,True,4.0,147,301,16.48,2024-02-05,True,False,"Onion (1 medium), Garlic (7 cloves), Salt (to taste), Eggs (384g), Fresh Coriander (2 tbsp), Semolina (390 g), Water (3 tbsp), Cashews (1 tbsp)",8
RCP05920,Indian Snacks Special 5,Indian,Snacks,Steamed,Easy,49,91,140,6,Very Hot,Breakfast,True,False,True,True,4.3,2382,577,16.73,2024-06-28,False,False,"Onion (1 medium), Garlic (6 cloves), Salt (to taste), Eggs (234g), Cardamom (1 tsp), Cumin (1 tsp), Vinegar (4 tbsp)",7
RCP05921,Gulab Jamun,Indian,Snacks,Steamed,Easy,35,134,169,6,Very Hot,Beverage,True,False,False,False,4.0,1759,734,11.27,2025-05-18,False,False,"Onion (3 medium), Garlic (9 cloves), Salt (to taste), Lentils (Dal) (434g), Beef (4 tbsp), Fenugreek Leaves (1 tbsp), Yogurt (370 ml)",7
RCP05922,Idli,Indian,Snacks,Boiled,Medium,48,51,99,5,Medium,Snack,True,False,False,False,4.4,3940,681,7.48,2024-08-03,True,False,"Onion (2 medium), Garlic (3 cloves), Salt (to taste), Chickpeas (220g), Spinach (2 medium), Beef (4 tbsp), Onion (2 medium), Coriander (2 tsp)",8
RCP05923,Vindaloo,Indian,Snacks,Baked,Medium,24,108,132,4,Mild,Dessert,True,False,False,False,4.5,2942,464,24.45,2023-08-10,False,False,"Onion (2 medium), Garlic (3 cloves), Salt (to taste), Eggs (449g), Mint Leaves (3 tbsp), Milk (254 ml), Fenugreek Leaves (2 tbsp), Sesame Seeds (4 tbsp), Cauliflower (2 medium), Coconut Milk (1 tbsp), Curry Leaves (3 tbsp)",11
RCP05924,Naan,Indian,Snacks,Pressure-cooked,Easy,26,164,190,5,Mild,Dinner,True,False,False,True,3.8,3613,269,18.66,2023-06-25,False,True,"Onion (2 medium), Garlic (9 cloves), Salt (to taste), Eggs (233g), Cream (292 ml), Cream (344 ml), Cumin (2 tsp), Fresh Coriander (4 tbsp), Mustard Seeds (1 tbsp)",9
RCP05925,Dal Tadka,Indian,Snacks,Boiled,Easy,24,171,195,2,Medium,Dessert,True,False,True,False,3.8,2511,614,13.04,2025-03-25,True,False,"Onion (3 medium), Garlic (7 cloves), Salt (to taste), Eggs (211g), Coconut Milk (2 tbsp), Turmeric (1 tsp)",6
RCP05926,Indian Snacks Special 11,Indian,Snacks,Slow-cooked,Medium,20,118,138,7,Hot,Lunch,True,False,False,True,4.7,2621,678,10.36,2025-01-06,True,False,"Onion (3 medium), Garlic (3 cloves), Salt (to taste), Eggs (434g), Chickpea Flour (321 g), Curry Leaves (2 tbsp), Paneer (3 tbsp), Vinegar (4 tbsp), Sugar (1 tbsp), Yogurt (122 ml), Milk (149 ml), Tamarind Paste (2 tbsp)",12
RCP05927,Indian Snacks Special 12,Indian,Snacks,Baked,Easy,45,150,195,3,Mild,Beverage,True,False,False,True,4.9,2313,661,13.47,2023-09-22,False,False,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Eggs (453g), Wheat Flour (336 g), Semolina (422 g)",6
RCP05928,Tandoori Chicken,Indian,Snacks,Grilled,Easy,52,16,68,7,Medium,Snack,True,False,False,True,4.2,4207,589,14.33,2025-05-20,False,False,"Onion (2 medium), Garlic (4 cloves), Salt (to taste), Lentils (Dal) (380g), Semolina (277 g), Wheat Flour (448 g), Paneer (466 ml), Fenugreek Leaves (4 tbsp)",8
RCP05929,Samosa,Indian,Snacks,Fried,Medium,24,133,157,7,Hot,Dinner,True,True,False,True,4.7,868,733,20.64,2025-03-28,False,True,"Onion (2 medium), Garlic (8 cloves), Salt (to taste), Eggs (431g), Bell Pepper (1 medium), Cashews (2 tbsp), Paneer (3 tbsp), Ginger (1 medium), Beef (3 tbsp)",9
RCP05930,Dal Tadka,Indian,Snacks,Pressure-cooked,Easy,29,55,84,6,Medium,Dessert,True,False,True,True,4.5,4367,374,23.55,2023-10-30,False,True,"Onion (3 medium), Garlic (4 cloves), Salt (to taste), Lentils (Dal) (281g), Red Chili Powder (2 tsp), Coriander (1 tsp), Wheat Flour (363 g), Coriander (2 tsp), Bell Pepper (1 medium)",9
RCP05931,Rogan Josh,Indian,Snacks,Steamed,Medium,55,124,179,3,Medium,Lunch,True,False,False,True,3.8,174,397,6.86,2024-02-24,True,False,"Onion (2 medium), Garlic (4 cloves), Salt (to taste), Chickpeas (261g), Paneer (482 ml), Cloves (1 tsp), Semolina (351 g), Tamarind Paste (2 tbsp), Vinegar (3 tbsp), Paneer (2 tbsp), Chickpeas (4 tbsp), Wheat Flour (375 g), Mint Leaves (3 tbsp), Chickpeas (1 tbsp)",14
RCP05932,Masala Dosa,Indian,Snacks,Boiled,Medium,52,77,129,6,Very Hot,Dessert,True,False,True,True,3.9,1101,408,19.66,2025-08-07,True,False,"Onion (2 medium), Garlic (3 cloves), Salt (to taste), Chickpeas (491g), Tofu (2 tbsp), Curry Leaves (2 tbsp), Turmeric (1 tsp), Mutton (1 tbsp), Tomato (1 medium), Black Pepper (1 tsp), Garam Masala (1 tsp)",11
RCP05933,Masala Dosa,Indian,Snacks,Pressure-cooked,Easy,28,32,60,5,Mild,Lunch,True,False,True,True,3.7,2001,633,21.96,2025-12-09,True,False,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Eggs (463g), Fish (2 tbsp), Mutton (1 tbsp), Garlic (1 medium)",7
RCP05934,Paneer Tikka,Indian,Snacks,Steamed,Easy,46,19,65,5,Hot,Snack,True,False,False,True,4.4,722,629,24.58,2023-08-11,False,False,"Onion (1 medium), Garlic (7 cloves), Salt (to taste), Chickpeas (426g), Garam Masala (1 tsp), Raisins (3 tbsp), Sugar (2 tbsp), Cinnamon (2 tsp), Lemon Juice (4 tbsp)",9
RCP05935,Samosa,Indian,Snacks,Boiled,Easy,42,76,118,7,Hot,Beverage,True,False,True,True,3.7,1726,673,19.56,2024-04-24,True,False,"Onion (2 medium), Garlic (5 cloves), Salt (to taste), Eggs (310g), Cashews (2 tbsp), Raisins (2 tbsp), Ghee (327 ml), Cauliflower (1 medium), Chicken (3 tbsp)",9
RCP05936,Indian Snacks Special 21,Indian,Snacks,Pressure-cooked,Medium,56,134,190,5,Medium,Beverage,True,False,False,False,4.2,774,560,11.51,2025-06-19,False,False,"Onion (3 medium), Garlic (9 cloves), Salt (to taste), Eggs (353g), Water (4 tbsp), Basmati Rice (212 g), Curry Leaves (2 tbsp), Cauliflower (2 medium)",8
